,first_name,middle_name,last_name,psychometrics_score,presentation_score,date,location,candidate_id_str
5,Rikki,,Balharrie,54.0,59.38,2019-04-23,London,Rikki Balharrie 2019-04-23
6,Dania,,Skellern,60.0,78.12,2019-04-23,London,Dania Skellern 2019-04-23
7,Evania,,Toombs,46.0,50.0,2019-04-23,London,Evania Toombs 2019-04-23
8,Palmer,,Zanicchi,47.0,62.5,2019-04-23,London,Palmer Zanicchi 2019-04-23
9,Elliot,,Howarth,59.0,59.38,2019-04-23,London,Elliot Howarth 2019-04-23
10,Shanda,,Glanester,67.0,62.5,2019-04-23,London,Shanda Glanester 2019-04-23
11,Meredithe,,Ullyatt,53.0,62.5,2019-04-23,London,Meredithe Ullyatt 2019-04-23
12,Guthrie,,Klebes,53.0,75.0,2019-04-23,London,Guthrie Klebes 2019-04-23
13,Billie,,Sinkings,52.0,28.12,2019-04-23,London,Billie Sinkings 2019-04-23
14,Mamie,,Sperrett,60.0,81.25,2019-04-23,London,Mamie Sperrett 2019-04-23
15,Roda,,Tours,62.0,68.75,2019-04-23,London,Roda Tours 2019-04-23
16,Gillan,,Rosendorf,66.0,56.25,2019-04-23,London,Gillan Rosendorf 2019-04-23
17,Meagan,,Osmon,62.0,53.12,2019-04-23,London,Meagan Osmon 2019-04-23
18,Guillemette,,Fibbit,48.0,68.75,2019-04-23,London,Guillemette Fibbit 2019-04-23
0,Windham,,Biagi,55.0,65.62,2019-01-23,London,Windham Biagi 2019-01-23
1,Thorndike,,Prynne,52.0,43.75,2019-01-23,London,Thorndike Prynne 2019-01-23
2,Carmelia,,Huzzay,55.0,68.75,2019-01-23,London,Carmelia Huzzay 2019-01-23
3,Luther,,Waddilow,60.0,68.75,2019-01-23,London,Luther Waddilow 2019-01-23
4,Nadeen,,Baily,50.0,43.75,2019-01-23,London,Nadeen Baily 2019-01-23
5,Emmet,,Hehnke,42.0,62.5,2019-01-23,London,Emmet Hehnke 2019-01-23
6,Hetti,,Beach,52.0,65.62,2019-01-23,London,Hetti Beach 2019-01-23
7,Daphene,,Friedlos,67.0,50.0,2019-01-23,London,Daphene Friedlos 2019-01-23
8,Jacki,,Pinkstone,51.0,65.62,2019-01-23,London,Jacki Pinkstone 2019-01-23
9,Austin,,Brister,53.0,68.75,2019-01-23,London,Austin Brister 2019-01-23
10,Samuel,,Simone,52.0,62.5,2019-01-23,London,Samuel Simone 2019-01-23
11,Melisandra,,Walling,61.0,59.38,2019-01-23,London,Melisandra Walling 2019-01-23
12,Nestor,,Thornewill,54.0,75.0,2019-01-23,London,Nestor Thornewill 2019-01-23
13,Kelley,,Bourgeois,50.0,50.0,2019-01-23,London,Kelley Bourgeois 2019-01-23
14,Hinze,,Treat,68.0,71.88,2019-01-23,London,Hinze Treat 2019-01-23
15,Allen,,Edelman,62.0,65.62,2019-01-23,London,Allen Edelman 2019-01-23
16,Winnah,,Spooner,60.0,65.62,2019-01-23,London,Winnah Spooner 2019-01-23
17,Bettye,,Di Napoli,56.0,46.88,2019-01-23,London,Bettye Di Napoli 2019-01-23
18,Shannan,,Andrejevic,46.0,59.38,2019-01-23,London,Shannan Andrejevic 2019-01-23
19,Jerry,,Lamort,64.0,40.62,2019-01-23,London,Jerry Lamort 2019-01-23
20,Chiarra,,Laughlan,46.0,46.88,2019-01-23,London,Chiarra Laughlan 2019-01-23
21,Pascale,,Snelgrove,62.0,53.12,2019-01-23,London,Pascale Snelgrove 2019-01-23
22,Bernelle,,Longhorne,56.0,75.0,2019-01-23,London,Bernelle Longhorne 2019-01-23
23,Aviva,,Duddan,59.0,62.5,2019-01-23,London,Aviva Duddan 2019-01-23
24,Wendy,,Ducastel,55.0,68.75,2019-01-23,London,Wendy Ducastel 2019-01-23
25,Sherwin,,Guy,48.0,56.25,2019-01-23,London,Sherwin Guy 2019-01-23
0,Sim,,Bacchus,55.0,68.75,2019-07-23,London,Sim Bacchus 2019-07-23
1,Sybila,,Bragge,50.0,78.12,2019-07-23,London,Sybila Bragge 2019-07-23
2,Brigid,,Blabber,52.0,68.75,2019-07-23,London,Brigid Blabber 2019-07-23
3,Nickolai,,Mollison,44.0,50.0,2019-07-23,London,Nickolai Mollison 2019-07-23
4,Elliot,,Yarnley,58.0,71.88,2019-07-23,London,Elliot Yarnley 2019-07-23
5,Ulrike,,Kirvin,36.0,65.62,2019-07-23,London,Ulrike Kirvin 2019-07-23
6,Donavon,,Glazebrook,50.0,46.88,2019-07-23,London,Donavon Glazebrook 2019-07-23
7,Merrill,,Mckie,58.0,59.38,2019-07-23,London,Merrill Mckie 2019-07-23
8,Ronny,,Vasilchenko,60.0,65.62,2019-07-23,London,Ronny Vasilchenko 2019-07-23
9,Scarlett,,Roarty,58.0,71.88,2019-07-23,London,Scarlett Roarty 2019-07-23
10,Annabela,,Brackenridge,53.0,75.0,2019-07-23,London,Annabela Brackenridge 2019-07-23
11,Kerstin,,Couper,52.0,68.75,2019-07-23,London,Kerstin Couper 2019-07-23
12,Alistair,,Scanes,59.0,68.75,2019-07-23,London,Alistair Scanes 2019-07-23
13,Annice,,Farady,54.0,40.62,2019-07-23,London,Annice Farady 2019-07-23
14,Rachelle,,Loutheane,51.0,43.75,2019-07-23,London,Rachelle Loutheane 2019-07-23
15,Adela,,Paley,59.0,56.25,2019-07-23,London,Adela Paley 2019-07-23
16,Sterling,,Byer,49.0,68.75,2019-07-23,London,Sterling Byer 2019-07-23
17,Nadya,,Pineaux,56.0,71.88,2019-07-23,London,Nadya Pineaux 2019-07-23
18,Ches,,Wahlberg,54.0,68.75,2019-07-23,London,Ches Wahlberg 2019-07-23
19,Merline,,Rickell,53.0,68.75,2019-07-23,London,Merline Rickell 2019-07-23
0,Bernadette,,O'Timony,59.0,59.38,2019-05-23,Birmingham,Bernadette O'Timony 2019-05-23
1,Gert,,Buffery,48.0,65.62,2019-05-23,Birmingham,Gert Buffery 2019-05-23
2,Brittany,,Mccluskey,53.0,59.38,2019-05-23,Birmingham,Brittany Mccluskey 2019-05-23
3,Timmi,,Warr,64.0,62.5,2019-05-23,Birmingham,Timmi Warr 2019-05-23
4,Dallas,,Sheekey,58.0,56.25,2019-05-23,Birmingham,Dallas Sheekey 2019-05-23
5,Wolfie,,Showers,54.0,71.88,2019-05-23,Birmingham,Wolfie Showers 2019-05-23
6,Gaven,,Eckford,57.0,50.0,2019-05-23,Birmingham,Gaven Eckford 2019-05-23
7,Nicolea,,Gibbins,61.0,71.88,2019-05-23,Birmingham,Nicolea Gibbins 2019-05-23
8,Godfrey,,Mcalpine,49.0,53.12,2019-05-23,Birmingham,Godfrey Mcalpine 2019-05-23
9,Jamima,,Thursby,60.0,68.75,2019-05-23,Birmingham,Jamima Thursby 2019-05-23
10,Harlene,,Brymner,51.0,65.62,2019-05-23,Birmingham,Harlene Brymner 2019-05-23
11,Buddy,,Kettle,61.0,59.38,2019-05-23,Birmingham,Buddy Kettle 2019-05-23
12,Evey,,Reisk,50.0,71.88,2019-05-23,Birmingham,Evey Reisk 2019-05-23
13,Artur,,Domaschke,68.0,59.38,2019-05-23,Birmingham,Artur Domaschke 2019-05-23
14,Park,,Jaumet,55.0,59.38,2019-05-23,Birmingham,Park Jaumet 2019-05-23
15,Terrie,,Mackibbon,55.0,59.38,2019-05-23,Birmingham,Terrie Mackibbon 2019-05-23
16,Roland,,Mcmurray,50.0,53.12,2019-05-23,Birmingham,Roland Mcmurray 2019-05-23
17,Alison,,Tranckle,58.0,75.0,2019-05-23,Birmingham,Alison Tranckle 2019-05-23
18,Renado,,Arnaldo,60.0,56.25,2019-05-23,Birmingham,Renado Arnaldo 2019-05-23
19,Lucian,,Luckin,52.0,75.0,2019-05-23,Birmingham,Lucian Luckin 2019-05-23
20,Tabor,,Veltman,65.0,59.38,2019-05-23,Birmingham,Tabor Veltman 2019-05-23
21,Sigmund,,Moulin,58.0,75.0,2019-05-23,Birmingham,Sigmund Moulin 2019-05-23
22,Herby,,Gladdor,46.0,59.38,2019-05-23,Birmingham,Herby Gladdor 2019-05-23
23,Sukey,,Donisi,53.0,62.5,2019-05-23,Birmingham,Sukey Donisi 2019-05-23
0,Floria,,Keunemann,56.0,71.88,2019-10-23,London,Floria Keunemann 2019-10-23
1,Raffaello,,Byneth,54.0,59.38,2019-10-23,London,Raffaello Byneth 2019-10-23
2,Morie,,Beer,56.0,62.5,2019-10-23,London,Morie Beer 2019-10-23
3,Vic,,Massot,61.0,50.0,2019-10-23,London,Vic Massot 2019-10-23
4,Laurens,,Routham,61.0,62.5,2019-10-23,London,Laurens Routham 2019-10-23
5,Carita,,Fenech,49.0,59.38,2019-10-23,London,Carita Fenech 2019-10-23
6,Danella,,Leisk,64.0,50.0,2019-10-23,London,Danella Leisk 2019-10-23
7,Jens,,Tomaskunas,59.0,62.5,2019-10-23,London,Jens Tomaskunas 2019-10-23
8,Lindon,,Mee,53.0,68.75,2019-10-23,London,Lindon Mee 2019-10-23
9,Martita,,Hugle,57.0,78.12,2019-10-23,London,Martita Hugle 2019-10-23
10,Kameko,,Wilmore,60.0,53.12,2019-10-23,London,Kameko Wilmore 2019-10-23
11,Carrie,,Fitzhenry,55.0,68.75,2019-10-23,London,Carrie Fitzhenry 2019-10-23
12,Reuven,,Kneaphsey,53.0,75.0,2019-10-23,London,Reuven Kneaphsey 2019-10-23
13,Nelie,,Chate,60.0,62.5,2019-10-23,London,Nelie Chate 2019-10-23
14,Hatty,,Kinner,52.0,62.5,2019-10-23,London,Hatty Kinner 2019-10-23
15,Nora,,Leyes,59.0,53.12,2019-10-23,London,Nora Leyes 2019-10-23
16,Toby,,Frossell,60.0,40.62,2019-10-23,London,Toby Frossell 2019-10-23
17,Tory,,Aireton,60.0,62.5,2019-10-23,London,Tory Aireton 2019-10-23
18,Ambros,,Dionsetto,43.0,50.0,2019-10-23,London,Ambros Dionsetto 2019-10-23
19,Celesta,,Linturn,50.0,59.38,2019-10-23,London,Celesta Linturn 2019-10-23
20,Nial,,Ipsly,51.0,46.88,2019-10-23,London,Nial Ipsly 2019-10-23
21,Alfonso,,Paschek,47.0,65.62,2019-10-23,London,Alfonso Paschek 2019-10-23
22,Clair,,Prestland,46.0,56.25,2019-10-23,London,Clair Prestland 2019-10-23
23,Mortie,,Beadel,57.0,37.5,2019-10-23,London,Mortie Beadel 2019-10-23
24,Oby,,Tomlin,50.0,68.75,2019-10-23,London,Oby Tomlin 2019-10-23
25,Kissee,,Strowthers,57.0,34.38,2019-10-23,London,Kissee Strowthers 2019-10-23
26,Lelia,,Shingles,60.0,53.12,2019-10-23,London,Lelia Shingles 2019-10-23
0,Parke,,Van Son,51.0,62.5,2019-04-24,London,Parke Van Son 2019-04-24
1,Hazel,,Boyack,69.0,68.75,2019-04-24,London,Hazel Boyack 2019-04-24
2,Rosina,,Ellaway,56.0,59.38,2019-04-24,London,Rosina Ellaway 2019-04-24
3,Jeniffer,,Kohrsen,49.0,71.88,2019-04-24,London,Jeniffer Kohrsen 2019-04-24
4,Anabelle,,Masey,68.0,68.75,2019-04-24,London,Anabelle Masey 2019-04-24
5,Reube,,Launchbury,56.0,56.25,2019-04-24,London,Reube Launchbury 2019-04-24
6,Janna,,Heyfield,57.0,59.38,2019-04-24,London,Janna Heyfield 2019-04-24
7,Hersh,,Bramo,64.0,53.12,2019-04-24,London,Hersh Bramo 2019-04-24
8,Kriste,,Yallop,43.0,56.25,2019-04-24,London,Kriste Yallop 2019-04-24
9,Hayward,,Macdunleavy,57.0,87.5,2019-04-24,London,Hayward Macdunleavy 2019-04-24
10,Huberto,,Vollam,54.0,65.62,2019-04-24,London,Huberto Vollam 2019-04-24
11,Lorianne,,Potticary,56.0,65.62,2019-04-24,London,Lorianne Potticary 2019-04-24
12,Klarika,,Grodden,49.0,43.75,2019-04-24,London,Klarika Grodden 2019-04-24
13,Tanya,,Altofts,54.0,71.88,2019-04-24,London,Tanya Altofts 2019-04-24
14,Florence,,Joseph,59.0,71.88,2019-04-24,London,Florence Joseph 2019-04-24
15,Gunilla,,Davidi,57.0,59.38,2019-04-24,London,Gunilla Davidi 2019-04-24
16,Daniela,,Raffan,58.0,56.25,2019-04-24,London,Daniela Raffan 2019-04-24
17,Ruth,,Harnor,55.0,62.5,2019-04-24,London,Ruth Harnor 2019-04-24
18,Wileen,,Reckus,52.0,84.38,2019-04-24,London,Wileen Reckus 2019-04-24
19,Wilmer,,Gealle,52.0,90.62,2019-04-24,London,Wilmer Gealle 2019-04-24
20,Warde,,Zecchinii,53.0,53.12,2019-04-24,London,Warde Zecchinii 2019-04-24
21,Michele,,Lawtie,55.0,43.75,2019-04-24,London,Michele Lawtie 2019-04-24
22,Garnette,,Zanussii,51.0,65.62,2019-04-24,London,Garnette Zanussii 2019-04-24
0,Kit,,Oddboy,56.0,59.38,2019-01-24,Birmingham,Kit Oddboy 2019-01-24
1,Johannes,,Hanny,67.0,40.62,2019-01-24,Birmingham,Johannes Hanny 2019-01-24
2,Sibley,,Kneaphsey,50.0,71.88,2019-01-24,Birmingham,Sibley Kneaphsey 2019-01-24
3,Jorry,,Boom,43.0,65.62,2019-01-24,Birmingham,Jorry Boom 2019-01-24
4,Alexandro,,Frid,49.0,68.75,2019-01-24,Birmingham,Alexandro Frid 2019-01-24
5,Fran,,Gebbie,66.0,62.5,2019-01-24,Birmingham,Fran Gebbie 2019-01-24
6,Patrice,,Prescott,55.0,68.75,2019-01-24,Birmingham,Patrice Prescott 2019-01-24
7,Blaine,,Kimmel,52.0,34.38,2019-01-24,Birmingham,Blaine Kimmel 2019-01-24
8,Isac,,Bronger,64.0,68.75,2019-01-24,Birmingham,Isac Bronger 2019-01-24
9,Muhammad,,Garthland,52.0,75.0,2019-01-24,Birmingham,Muhammad Garthland 2019-01-24
10,Merlina,,Spires,46.0,78.12,2019-01-24,Birmingham,Merlina Spires 2019-01-24
11,Danna,,Doyley,46.0,75.0,2019-01-24,Birmingham,Danna Doyley 2019-01-24
12,Roxanna,,Tunstall,52.0,50.0,2019-01-24,Birmingham,Roxanna Tunstall 2019-01-24
13,Konrad,,Mccready,56.0,65.62,2019-01-24,Birmingham,Konrad Mccready 2019-01-24
14,Goober,,Sully,46.0,62.5,2019-01-24,Birmingham,Goober Sully 2019-01-24
15,Zoe,,Schlag,59.0,62.5,2019-01-24,Birmingham,Zoe Schlag 2019-01-24
16,Thurston,,Venes,54.0,59.38,2019-01-24,Birmingham,Thurston Venes 2019-01-24
17,Jorry,,Varley,54.0,65.62,2019-01-24,Birmingham,Jorry Varley 2019-01-24
18,Hallie,,Robbeke,51.0,65.62,2019-01-24,Birmingham,Hallie Robbeke 2019-01-24
19,Lutero,,Winning,58.0,71.88,2019-01-24,Birmingham,Lutero Winning 2019-01-24
20,Ronalda,,Richmond,63.0,65.62,2019-01-24,Birmingham,Ronalda Richmond 2019-01-24
21,Sybil,,Maydway,60.0,78.12,2019-01-24,Birmingham,Sybil Maydway 2019-01-24
22,Kiah,,Pittwood,68.0,56.25,2019-01-24,Birmingham,Kiah Pittwood 2019-01-24
23,Craig,,Ferriby,55.0,59.38,2019-01-24,Birmingham,Craig Ferriby 2019-01-24
24,Mel,,Lafontaine,64.0,59.38,2019-01-24,Birmingham,Mel Lafontaine 2019-01-24
25,Marlon,,Tomala,59.0,46.88,2019-01-24,Birmingham,Marlon Tomala 2019-01-24
26,Olin,,Gariff,58.0,46.88,2019-01-24,Birmingham,Olin Gariff 2019-01-24
27,Findley,,Mcandie,49.0,84.38,2019-01-24,Birmingham,Findley Mcandie 2019-01-24
0,Nora,,Akers,61.0,71.88,2019-07-24,London,Nora Akers 2019-07-24
1,Francklyn,,Leyninye,59.0,68.75,2019-07-24,London,Francklyn Leyninye 2019-07-24
2,Julissa,,Dumbleton,57.0,59.38,2019-07-24,London,Julissa Dumbleton 2019-07-24
3,Elise,,Soppeth,57.0,68.75,2019-07-24,London,Elise Soppeth 2019-07-24
4,Kerr,,Allanson,58.0,65.62,2019-07-24,London,Kerr Allanson 2019-07-24
5,Berty,,Saye,44.0,68.75,2019-07-24,London,Berty Saye 2019-07-24
6,Hurley,,Collyer,70.0,75.0,2019-07-24,London,Hurley Collyer 2019-07-24
7,Horten,,Goble,65.0,75.0,2019-07-24,London,Horten Goble 2019-07-24
8,Katrine,,Westley,66.0,65.62,2019-07-24,London,Katrine Westley 2019-07-24
9,Ingrid,,Cradick,65.0,75.0,2019-07-24,London,Ingrid Cradick 2019-07-24
10,Valery,,Delia,56.0,71.88,2019-07-24,London,Valery Delia 2019-07-24
11,Andrey,,Cochran,55.0,78.12,2019-07-24,London,Andrey Cochran 2019-07-24
12,Bryanty,,Brosnan,48.0,59.38,2019-07-24,London,Bryanty Brosnan 2019-07-24
13,Virgilio,,Duddy,46.0,71.88,2019-07-24,London,Virgilio Duddy 2019-07-24
14,Raimondo,,Mellodey,65.0,71.88,2019-07-24,London,Raimondo Mellodey 2019-07-24
15,Nevil,,Penhaligon,57.0,65.62,2019-07-24,London,Nevil Penhaligon 2019-07-24
16,Clementine,,Greedier,67.0,53.12,2019-07-24,London,Clementine Greedier 2019-07-24
17,Harrison,,Filby,48.0,71.88,2019-07-24,London,Harrison Filby 2019-07-24
18,Brodie,,Chipperfield,55.0,68.75,2019-07-24,London,Brodie Chipperfield 2019-07-24
19,Dewitt,,Milborn,52.0,56.25,2019-07-24,London,Dewitt Milborn 2019-07-24
20,Raven,,Derx,52.0,68.75,2019-07-24,London,Raven Derx 2019-07-24
21,Ines,,Plaschke,54.0,56.25,2019-07-24,London,Ines Plaschke 2019-07-24
22,Ahmad,,Shreeves,44.0,59.38,2019-07-24,London,Ahmad Shreeves 2019-07-24
23,Allyn,,Spatoni,47.0,62.5,2019-07-24,London,Allyn Spatoni 2019-07-24
0,Ruby,,Batecok,72.0,62.5,2019-10-24,Birmingham,Ruby Batecok 2019-10-24
1,Odell,,Dwire,65.0,62.5,2019-10-24,Birmingham,Odell Dwire 2019-10-24
2,Joete,,Gummory,45.0,62.5,2019-10-24,Birmingham,Joete Gummory 2019-10-24
3,Kathrine,,Sugar,56.0,53.12,2019-10-24,Birmingham,Kathrine Sugar 2019-10-24
4,Lanie,,Romeuf,58.0,59.38,2019-10-24,Birmingham,Lanie Romeuf 2019-10-24
5,Gavin,,Dougill,52.0,43.75,2019-10-24,Birmingham,Gavin Dougill 2019-10-24
6,Farlay,,Pitman,58.0,78.12,2019-10-24,Birmingham,Farlay Pitman 2019-10-24
7,Banky,,Mchaffy,49.0,78.12,2019-10-24,Birmingham,Banky Mchaffy 2019-10-24
8,Maiga,,Griffin,54.0,62.5,2019-10-24,Birmingham,Maiga Griffin 2019-10-24
9,Tiffany,,Laugherane,58.0,65.62,2019-10-24,Birmingham,Tiffany Laugherane 2019-10-24
10,Karita,,Crissil,57.0,59.38,2019-10-24,Birmingham,Karita Crissil 2019-10-24
11,Nalani,,Petz,64.0,37.5,2019-10-24,Birmingham,Nalani Petz 2019-10-24
12,Gaston,,Kunc,63.0,46.88,2019-10-24,Birmingham,Gaston Kunc 2019-10-24
13,Thaxter,,Vanyushin,52.0,75.0,2019-10-24,Birmingham,Thaxter Vanyushin 2019-10-24
14,Lonnard,,Wetton,49.0,71.88,2019-10-24,Birmingham,Lonnard Wetton 2019-10-24
15,Vanny,,Grimsditch,50.0,59.38,2019-10-24,Birmingham,Vanny Grimsditch 2019-10-24
16,Jori,,Riseley,51.0,65.62,2019-10-24,Birmingham,Jori Riseley 2019-10-24
17,Corny,,O'Tuohy,49.0,59.38,2019-10-24,Birmingham,Corny O'Tuohy 2019-10-24
18,Kelly,,Coneybeer,68.0,50.0,2019-10-24,Birmingham,Kelly Coneybeer 2019-10-24
19,Abner,,Devo,36.0,68.75,2019-10-24,Birmingham,Abner Devo 2019-10-24
20,Almeda,,Jeppe,60.0,75.0,2019-10-24,Birmingham,Almeda Jeppe 2019-10-24
21,Amos,,Chattell,46.0,59.38,2019-10-24,Birmingham,Amos Chattell 2019-10-24
22,Waylan,,Gors,51.0,81.25,2019-10-24,Birmingham,Waylan Gors 2019-10-24
23,Romy,,Nother,66.0,62.5,2019-10-24,Birmingham,Romy Nother 2019-10-24
0,Sunshine,,Backshall,55.0,65.62,2019-09-24,London,Sunshine Backshall 2019-09-24
1,Demetre,,Coghlan,48.0,65.62,2019-09-24,London,Demetre Coghlan 2019-09-24
2,Dyanna,,Kidman,49.0,65.62,2019-09-24,London,Dyanna Kidman 2019-09-24
3,Llywellyn,,Beckitt,58.0,59.38,2019-09-24,London,Llywellyn Beckitt 2019-09-24
4,Tadio,,Colloby,60.0,59.38,2019-09-24,London,Tadio Colloby 2019-09-24
5,Dotti,,Crauford,67.0,68.75,2019-09-24,London,Dotti Crauford 2019-09-24
6,Lurline,,Souness,55.0,65.62,2019-09-24,London,Lurline Souness 2019-09-24
7,Uriah,,Terlinden,38.0,65.62,2019-09-24,London,Uriah Terlinden 2019-09-24
8,Agnella,,Dairton,69.0,46.88,2019-09-24,London,Agnella Dairton 2019-09-24
9,Dion,,Eccersley,62.0,65.62,2019-09-24,London,Dion Eccersley 2019-09-24
10,Doralia,,Deackes,55.0,71.88,2019-09-24,London,Doralia Deackes 2019-09-24
11,Gene,,Levens,66.0,71.88,2019-09-24,London,Gene Levens 2019-09-24
12,Dante,,Littley,49.0,56.25,2019-09-24,London,Dante Littley 2019-09-24
13,Robbie,,Adess,41.0,62.5,2019-09-24,London,Robbie Adess 2019-09-24
14,Rahal,,Rymill,48.0,68.75,2019-09-24,London,Rahal Rymill 2019-09-24
15,Dunc,,Smallacombe,58.0,62.5,2019-09-24,London,Dunc Smallacombe 2019-09-24
16,Reta,,Blais,55.0,53.12,2019-09-24,London,Reta Blais 2019-09-24
17,Dolly,,Casaro,56.0,75.0,2019-09-24,London,Dolly Casaro 2019-09-24
18,Antonetta,,Rustedge,53.0,56.25,2019-09-24,London,Antonetta Rustedge 2019-09-24
19,Mildred,,Macalaster,66.0,59.38,2019-09-24,London,Mildred Macalaster 2019-09-24
20,Bartel,,Billiard,43.0,62.5,2019-09-24,London,Bartel Billiard 2019-09-24
21,Thorpe,,Sigars,69.0,62.5,2019-09-24,London,Thorpe Sigars 2019-09-24
22,Englebert,,Orme,59.0,59.38,2019-09-24,London,Englebert Orme 2019-09-24
23,Storm,,Henryson,59.0,59.38,2019-09-24,London,Storm Henryson 2019-09-24
24,Kalinda,,Leebetter,54.0,68.75,2019-09-24,London,Kalinda Leebetter 2019-09-24
25,Ulrika,,Southam,53.0,75.0,2019-09-24,London,Ulrika Southam 2019-09-24
26,Renado,,Rubes,40.0,56.25,2019-09-24,London,Renado Rubes 2019-09-24
27,Vernon,,Bennough,55.0,75.0,2019-09-24,London,Vernon Bennough 2019-09-24
0,Cherey,,Tollfree,59.0,56.25,2019-04-25,Birmingham,Cherey Tollfree 2019-04-25
1,Verena,,Sheddan,49.0,62.5,2019-04-25,Birmingham,Verena Sheddan 2019-04-25
2,Niel,,Snartt,38.0,53.12,2019-04-25,Birmingham,Niel Snartt 2019-04-25
3,Fredrick,,Carvil,53.0,56.25,2019-04-25,Birmingham,Fredrick Carvil 2019-04-25
4,Idelle,,Kidstoun,54.0,53.12,2019-04-25,Birmingham,Idelle Kidstoun 2019-04-25
5,Dorolisa,,Cutmere,61.0,71.88,2019-04-25,Birmingham,Dorolisa Cutmere 2019-04-25
6,Reeva,,Roistone,47.0,68.75,2019-04-25,Birmingham,Reeva Roistone 2019-04-25
7,Flss,,Whittle,59.0,43.75,2019-04-25,Birmingham,Flss Whittle 2019-04-25
8,Emiline,,Bolderoe,64.0,68.75,2019-04-25,Birmingham,Emiline Bolderoe 2019-04-25
9,Winnifred,,Outright,72.0,59.38,2019-04-25,Birmingham,Winnifred Outright 2019-04-25
10,Bailey,,Antrim,59.0,53.12,2019-04-25,Birmingham,Bailey Antrim 2019-04-25
11,Phyllida,,Mcdiarmid,52.0,65.62,2019-04-25,Birmingham,Phyllida Mcdiarmid 2019-04-25
12,Atlante,,Brewins,47.0,78.12,2019-04-25,Birmingham,Atlante Brewins 2019-04-25
13,Templeton,,Krzysztofiak,58.0,56.25,2019-04-25,Birmingham,Templeton Krzysztofiak 2019-04-25
14,Idelle,,Pidgeley,51.0,56.25,2019-04-25,Birmingham,Idelle Pidgeley 2019-04-25
15,Teodora,,Redwood,66.0,56.25,2019-04-25,Birmingham,Teodora Redwood 2019-04-25
16,Deana,,Legonidec,62.0,68.75,2019-04-25,Birmingham,Deana Legonidec 2019-04-25
17,Cati,,Von Salzberg,58.0,43.75,2019-04-25,Birmingham,Cati Von Salzberg 2019-04-25
18,Jarib,,Rayhill,60.0,46.88,2019-04-25,Birmingham,Jarib Rayhill 2019-04-25
19,Lanny,,Esposita,49.0,71.88,2019-04-25,Birmingham,Lanny Esposita 2019-04-25
20,Konstantine,,Badsey,48.0,71.88,2019-04-25,Birmingham,Konstantine Badsey 2019-04-25
21,Ave,,Waudby,62.0,56.25,2019-04-25,Birmingham,Ave Waudby 2019-04-25
22,Fidela,,Dallywater,58.0,62.5,2019-04-25,Birmingham,Fidela Dallywater 2019-04-25
23,Ertha,,Nudds,58.0,56.25,2019-04-25,Birmingham,Ertha Nudds 2019-04-25
24,Conny,,Robson,41.0,43.75,2019-04-25,Birmingham,Conny Robson 2019-04-25
25,Boycey,,Matushenko,69.0,65.62,2019-04-25,Birmingham,Boycey Matushenko 2019-04-25
0,Guss,,Tacon,61.0,37.5,2019-07-25,Birmingham,Guss Tacon 2019-07-25
1,Sander,,Rewbottom,58.0,65.62,2019-07-25,Birmingham,Sander Rewbottom 2019-07-25
2,Annie,,Ibbotson,52.0,46.88,2019-07-25,Birmingham,Annie Ibbotson 2019-07-25
3,Domini,,Norvel,42.0,87.5,2019-07-25,Birmingham,Domini Norvel 2019-07-25
4,Vanessa,,Schimke,62.0,40.62,2019-07-25,Birmingham,Vanessa Schimke 2019-07-25
5,Nissie,,D'Andrea,49.0,62.5,2019-07-25,Birmingham,Nissie D'Andrea 2019-07-25
6,Gisele,,Beetham,50.0,62.5,2019-07-25,Birmingham,Gisele Beetham 2019-07-25
7,Justis,,Gilham,54.0,62.5,2019-07-25,Birmingham,Justis Gilham 2019-07-25
8,Sela,,Pavese,56.0,59.38,2019-07-25,Birmingham,Sela Pavese 2019-07-25
9,Marcela,,Riding,59.0,59.38,2019-07-25,Birmingham,Marcela Riding 2019-07-25
10,Thedrick,,Chastagnier,39.0,50.0,2019-07-25,Birmingham,Thedrick Chastagnier 2019-07-25
11,Emelen,,Romera,45.0,50.0,2019-07-25,Birmingham,Emelen Romera 2019-07-25
12,Peterus,,Bartolomeazzi,55.0,71.88,2019-07-25,Birmingham,Peterus Bartolomeazzi 2019-07-25
13,Ira,,Grima,60.0,62.5,2019-07-25,Birmingham,Ira Grima 2019-07-25
14,Hurlee,,Hesey,61.0,59.38,2019-07-25,Birmingham,Hurlee Hesey 2019-07-25
15,Cordie,,Duckering,53.0,65.62,2019-07-25,Birmingham,Cordie Duckering 2019-07-25
16,Jeffry,,Cockman,54.0,31.25,2019-07-25,Birmingham,Jeffry Cockman 2019-07-25
17,Leopold,,Boichat,60.0,71.88,2019-07-25,Birmingham,Leopold Boichat 2019-07-25
18,Grant,,Hasney,48.0,71.88,2019-07-25,Birmingham,Grant Hasney 2019-07-25
19,Coleman,,Martynka,57.0,71.88,2019-07-25,Birmingham,Coleman Martynka 2019-07-25
20,Brendon,,Corbally,47.0,40.62,2019-07-25,Birmingham,Brendon Corbally 2019-07-25
21,Oralia,,Chaikovski,55.0,71.88,2019-07-25,Birmingham,Oralia Chaikovski 2019-07-25
22,Clarke,,Cradoc,61.0,84.38,2019-07-25,Birmingham,Clarke Cradoc 2019-07-25
23,Rois,,Covey,55.0,71.88,2019-07-25,Birmingham,Rois Covey 2019-07-25
